state_name,county_name,zip_code,share_of_homes_in_negative_equity
New York,Hamilton,12812,NA
Oregon,Lake,97641,NA
North Carolina,Wake,27695,NA
New Mexico,McKinley,87313,NA
Massachusetts,Berkshire,01202,NA
Florida,Miami-Dade,33247,NA
Kansas,Atchison,66023,NA
Kansas,Ness,67584,NA
West Virginia,Wetzel,26437,NA
Pennsylvania,Warren,16416,NA
Mississippi,Bolivar,38720,NA
New York,Erie,14233,NA
Kentucky,Breathitt,41339,NA
Minnesota,Jackson,56150,NA
New Hampshire,Sullivan,03746,NA
New Jersey,Morris,07802,NA
California,Los Angeles,90406,NA
Minnesota,Crow Wing,56455,NA
Missouri,Saint Louis,63032,NA
West Virginia,Tyler,26146,NA
Florida,Duval,32227,NA
Utah,Rich,84064,NA
Kansas,Washington,66937,NA
Pennsylvania,Wyoming,18625,NA
Kentucky,Knott,41817,NA
Ohio,Trumbull,44482,NA
West Virginia,Nicholas,26690,NA
Texas,Maverick,78853,NA
Minnesota,Le Sueur,56058,NA
Maine,York,03911,NA
Mississippi,Calhoun,38915,NA
California,Orange,92859,NA
West Virginia,Grant,26855,NA
New York,Seneca,13165,NA
Vermont,Rutland,05758,NA
Texas,Floyd,79235,NA
Delaware,Sussex,19969,NA
Vermont,Addison,05778,NA
Kentucky,Bracken,41004,NA
Illinois,Jasper,62480,NA
Alabama,Wilcox,36726,NA
California,Santa Barbara,93464,NA
Vermont,Chittenden,05452,NA
Texas,McMullen,78072,NA
New Mexico,Bernalillo,87197,NA
Alabama,Wilcox,36728,NA
New York,Schuyler,14893,NA
Illinois,Mason,62664,NA
Mississippi,Lee,38879,NA
Massachusetts,Middlesex,02471,NA
Florida,Sarasota,34295,NA
Kentucky,Bell,40988,NA
West Virginia,Boone,25193,NA
Nebraska,Buffalo,68869,NA
Kansas,Montgomery,67340,NA
Ohio,Mahoning,44416,NA
Kentucky,Knott,41859,NA
Kansas,Franklin,66095,NA
South Carolina,Spartanburg,29373,NA
South Dakota,McCook,57047,NA
California,Kern,93216,NA
South Carolina,Horry,29528,NA
South Dakota,Pennington,57761,NA
Texas,Parker,76439,NA
Alabama,Jefferson,35288,NA
Kentucky,Warren,42102,NA
South Carolina,Charleston,29416,NA
Nebraska,Sheridan,69343,NA
Kentucky,Knox,40930,NA
Nebraska,Dixon,68732,NA
New York,Chemung,14889,NA
Maine,Kennebec,04903,NA
California,Los Angeles,91118,NA
Indiana,Marion,46285,NA
Michigan,Gratiot,48856,NA
West Virginia,Mercer,24701,NA
Alaska,Yukon Koyukuk,99758,NA
Nebraska,Buffalo,68847,NA
Nebraska,Buffalo,68840,NA
Virginia,Hampton City,23665,NA
Colorado,Hinsdale,81235,NA
California,Riverside,92546,NA
Minnesota,Polk,56716,NA
Michigan,Presque Isle,49765,NA
Pennsylvania,Washington,15336,NA
Kentucky,Whitley,40730,NA
Connecticut,New Haven,06531,NA
Missouri,Saint Francois,63653,NA
Alaska,Yukon Koyukuk,99768,NA
Mississippi,Pearl River,39470,NA
California,Orange,92607,NA
Minnesota,Aitkin,56431,NA
South Dakota,Edmunds,57428,NA
Georgia,Fulton,30353,NA
Alabama,Choctaw,36908,NA
Minnesota,Nobles,56117,NA
Montana,Silver Bow,59702,NA
Texas,Concho,76866,NA
Illinois,Stephenson,61032,NA
North Carolina,Dare,27936,NA
Virginia,Radford City,24142,NA
Texas,Tarrant,76129,NA
Nebraska,Buffalo,68866,NA
West Virginia,Nicholas,26675,NA
Vermont,Rutland,05759,NA
Texas,Denton,75034,NA
Nebraska,Richardson,68457,NA
Massachusetts,Berkshire,01227,NA
Mississippi,Bolivar,38759,NA
Texas,Pecos,79743,NA
Georgia,Burke,30811,NA
Alabama,Calhoun,36206,NA
New York,New York,10045,NA
Mississippi,Kemper,39354,NA
Texas,Hidalgo,78549,NA
South Carolina,Charleston,29415,NA
Massachusetts,Barnstable,02652,NA
California,Ventura,93002,NA
Alabama,DeKalb,35968,NA
Michigan,Chippewa,49748,NA
Montana,Stillwater,59028,NA
Louisiana,Morehouse,71223,NA
Colorado,Denver,80201,NA
Massachusetts,Plymouth,02065,NA
Georgia,Douglas,30133,NA
Virginia,Halifax,24592,NA
Virginia,Southampton,23828,NA
Louisiana,Lincoln,71273,NA
Kentucky,Letcher,41845,NA
Michigan,Manistee,49645,NA
California,Los Angeles,90639,NA
Mississippi,Tate,38665,NA
Illinois,Hancock,62358,NA
Arkansas,Baxter,72642,NA
Kentucky,McCreary,42649,NA
Minnesota,Redwood,56293,NA
Missouri,Saint Francois,63624,NA
Kentucky,Shelby,40066,NA
New Jersey,Passaic,07474,NA
Kentucky,Knott,41847,NA
Ohio,Lucas,43601,NA
California,Los Angeles,93590,NA
Michigan,Ingham,48825,NA
Kansas,Sheridan,67738,NA
Arkansas,Ashley,71635,NA
North Carolina,Buncombe,28815,NA
Minnesota,Clearwater,56634,NA
Maine,York,04056,NA
South Dakota,Lyman,57365,NA
Kansas,Cowley,67038,NA
North Carolina,Burke,28628,NA
Arkansas,Franklin,72949,NA
Oklahoma,Beckham,73648,NA
Pennsylvania,Elk,15827,NA
California,Los Angeles,90507,NA
Ohio,Gallia,45631,NA
Indiana,St Joseph,46634,NA
Massachusetts,Middlesex,01815,NA
Missouri,Ralls,63462,NA
Missouri,Dunklin,63855,NA
Nebraska,Greeley,68875,NA
Kansas,Lane,67850,NA
Oklahoma,Sequoyah,74946,NA
Louisiana,East Baton Rouge,70804,NA
Kansas,Graham,67650,NA
Missouri,Henry,65323,NA
Alaska,Hoonah Angoon,99829,NA
South Dakota,Grant,57216,NA
West Virginia,Randolph,26280,NA
Nebraska,Cherry,69201,NA
Arkansas,Jefferson,71659,NA
Florida,Duval,32201,NA
Pennsylvania,Bucks,18968,NA
New Mexico,Torrance,87009,NA
Wisconsin,Marinette,54159,NA
Mississippi,Pike,39649,NA
Indiana,Marion,46277,NA
New York,Clinton,12978,NA
West Virginia,Mingo,25671,NA
Oklahoma,McIntosh,74845,NA
Arkansas,Logan,72835,NA
Arizona,Pima,85775,NA
Missouri,Hickory,65779,NA
Indiana,Benton,47921,NA
Texas,Hansford,79040,NA
Michigan,Iron,49920,NA
District of Columbia,District of Columbia,20050,NA
Kansas,Neosho,66720,NA
South Dakota,Roberts,57262,NA
Vermont,Windsor,05047,NA
Kansas,Washington,66945,NA
Florida,Hillsborough,33550,NA
New York,Chemung,14903,NA
South Dakota,Kingsbury,57353,NA
Alaska,Dillingham,99628,NA
Alabama,Calhoun,36277,NA
Massachusetts,Berkshire,01229,NA
Michigan,Manistee,49614,NA
Kansas,Morton,67950,NA
Kentucky,Casey,42541,NA
Minnesota,Marshall,56713,NA
Nebraska,Box Butte,69348,NA
Minnesota,McLeod,55385,NA
Wisconsin,Langlade,54424,NA
Maryland,Baltimore City,21203,NA
Virginia,Halifax,24558,NA
Missouri,Greene,65805,NA
Mississippi,Neshoba,39350,NA
Georgia,Gwinnett,30042,NA
South Dakota,Lincoln,57064,NA
Kansas,Morris,66849,NA
Wisconsin,Price,54552,NA
Virginia,Pulaski,24126,NA
Maine,York,04007,NA
Minnesota,Polk,56523,NA
Alabama,Washington,36548,NA
Mississippi,Bolivar,38746,NA
Minnesota,Winona,55925,NA
Illinois,Livingston,60460,NA
Kansas,Russell,67649,NA
Oklahoma,Caddo,73005,NA
Michigan,Dickinson,49802,NA
Michigan,Gratiot,48871,NA
Kentucky,Laurel,40744,NA
Kentucky,Letcher,41826,NA
Kansas,Barber,67138,NA
Wisconsin,Outagamie,54919,NA
Nebraska,Dodge,68621,NA
Colorado,Alamosa,81102,NA
Minnesota,Olmsted,55903,NA
Michigan,Dickinson,49892,NA
Kansas,Smith,66951,NA
California,Tulare,93227,NA
New York,Schoharie,12071,NA
Pennsylvania,Monroe,18341,NA
Washington,Klickitat,98617,NA
New York,Livingston,14560,NA
Ohio,Defiance,43530,NA
Massachusetts,Worcester,01561,NA
California,Los Angeles,91341,NA
Arizona,Maricopa,85039,NA
California,Santa Clara,95106,NA
California,Los Angeles,91382,NA
Missouri,Clinton,64477,NA
New York,Schenectady,12345,NA
New Jersey,Atlantic,08342,NA
South Carolina,York,29716,NA
West Virginia,Logan,25635,NA
Mississippi,Sharkey,38721,NA
Massachusetts,Barnstable,02663,NA
Texas,Foard,79227,NA
Virginia,Gloucester,23183,NA
Texas,Dallas,75123,NA
Michigan,Alcona,48705,NA
New York,Chemung,14872,NA
Minnesota,Crow Wing,56444,NA
Oklahoma,Oklahoma,73083,NA
New Hampshire,Rockingham,03041,NA
Texas,Fort Bend,77487,NA
California,Santa Clara,95031,NA
Kentucky,Casey,42566,NA
California,San Diego,92112,NA
Texas,Duval,78376,NA
Florida,Pinellas,33733,NA
Pennsylvania,Mifflin,17029,NA
Georgia,Chatham,31416,NA
Pennsylvania,Berks,19603,NA
Mississippi,Pontotoc,38820,NA
Missouri,New Madrid,63833,NA
Indiana,Benton,47971,NA
West Virginia,Fayette,25986,NA
Missouri,Saint Louis City,63179,NA
South Dakota,Charles Mix,57369,NA
New York,Livingston,14592,NA
South Carolina,Richland,29226,NA
Illinois,Franklin,62999,NA
Minnesota,Morrison,56345,NA
Missouri,Adair,63546,NA
North Carolina,Moore,28370,NA
Alaska,Bristol Bay,99670,NA
Alabama,Lamar,35574,NA
Kansas,Decatur,67643,NA
Arkansas,Pulaski,72216,NA
Minnesota,Sibley,55307,NA
New York,Ontario,14469,NA
Michigan,Osceola,49688,NA
New Mexico,San Miguel,87569,NA
Mississippi,Benton,38633,NA
California,San Diego,92132,NA
New York,Nassau,11002,NA
Alabama,Talladega,35161,NA
Mississippi,Carroll,38917,NA
Maine,Hancock,04675,NA
Mississippi,Calhoun,38916,NA
Arkansas,Crittenden,72376,NA
Montana,Blaine,59547,NA
South Dakota,Haakon,57567,NA
Alabama,Tallapoosa,35011,NA
Michigan,Chippewa,49785,NA
South Dakota,Harding,57720,NA
South Carolina,Colleton,29433,NA
Missouri,Oregon,65791,NA
Maine,Somerset,04954,NA
Alabama,Jackson,35746,NA
Rhode Island,Providence,02823,NA
Michigan,Antrim,49648,NA
Alabama,Crenshaw,36042,NA
Kansas,Ellsworth,67439,NA
Alaska,Yukon Koyukuk,99665,NA
Wisconsin,Door,54202,NA
Florida,Seminole,32799,NA
West Virginia,Greenbrier,25972,NA
New Jersey,Atlantic,08220,NA
Louisiana,LaSalle,71342,NA
Michigan,Alger,49891,NA
New York,Suffolk,11969,NA
Arkansas,Mississippi,72370,NA
New York,Clinton,12923,NA
California,San Diego,92169,NA
Mississippi,Choctaw,39745,NA
California,Los Angeles,91046,NA
Indiana,Benton,47942,NA
South Dakota,Gregory,57533,NA
Pennsylvania,Montgomery,19437,NA
Georgia,Liberty,31333,NA
Oklahoma,Garfield,73701,NA
Utah,Rich,84038,NA
Connecticut,New Haven,06495,NA
South Carolina,Lexington,29071,NA
Minnesota,Crow Wing,56447,NA
New York,Dutchess,12602,NA
Connecticut,Windham,06258,NA
Pennsylvania,Montgomery,18957,NA
Indiana,Floyd,47151,NA
Michigan,Schoolcraft,49854,NA
Michigan,Alcona,48762,NA
Illinois,Johnson,62912,NA
Ohio,Montgomery,45469,NA
California,Orange,92674,NA
District of Columbia,District of Columbia,20027,NA
New York,Dutchess,12506,NA
Kentucky,Ohio,42328,NA
Louisiana,Richland,71279,NA
Maryland,Prince Georges,20725,NA
Pennsylvania,Chester,19318,NA
New Jersey,Hudson,07303,NA
Alabama,Perry,36786,NA
Georgia,Carroll,30112,NA
Kentucky,McLean,42322,NA
West Virginia,Randolph,26253,NA
Kansas,Thomas,67732,NA
Vermont,Orange,05040,NA
Kentucky,Carroll,41045,NA
West Virginia,Hampshire,26817,NA
Pennsylvania,Bucks,18949,NA
New York,Herkimer,13472,NA
California,Sonoma,95486,NA
Maryland,Prince Georges,20771,NA
Alabama,Macon,36088,NA
Utah,Salt Lake,84125,NA
Connecticut,Hartford,06050,NA
Kansas,Montgomery,67364,NA
Texas,Brazos,77806,NA
Montana,Stillwater,59061,NA
South Dakota,Hand,57362,NA
Vermont,Addison,05473,NA
Alaska,Northwest Arctic,99749,NA
Minnesota,McLeod,55354,NA
California,San Francisco,94161,NA
Nebraska,Hayes,69032,NA
North Carolina,Lee,28355,NA
Massachusetts,Barnstable,02541,NA
Nebraska,Cedar,68745,NA
Wisconsin,Walworth,53138,NA
Arkansas,Pike,71950,NA
Texas,Ward,79742,NA
Missouri,Jackson,64180,NA
New Jersey,Passaic,07543,NA
Pennsylvania,Snyder,17831,NA
Kansas,Ellsworth,67454,NA
Illinois,Lake,60011,NA
West Virginia,Boone,25130,NA
Washington,Kitsap,98386,NA
Pennsylvania,Northampton,18086,NA
South Carolina,Berkeley,29476,NA
Montana,Valley,59250,NA
Kentucky,Letcher,41810,NA
Kentucky,McCracken,42001,NA
Alabama,Henry,36373,NA
New Jersey,Monmouth,07752,NA
Vermont,Windsor,05037,NA
Arizona,Pima,85709,NA
Mississippi,Bolivar,38730,NA
Kentucky,Lincoln,40448,NA
Oklahoma,Oklahoma,73155,NA
West Virginia,Berkeley,25402,NA
Texas,Tarrant,76121,NA
Michigan,Alcona,48742,NA
Mississippi,Copiah,39077,NA
California,San Joaquin,95241,NA
Massachusetts,Bristol,02741,NA
Texas,Bowie,75505,NA
Kansas,McPherson,67443,NA
Kentucky,Fayette,40583,NA
Virginia,Stafford,22545,NA
Massachusetts,Middlesex,02153,NA
Utah,Beaver,84713,NA
Kentucky,Bell,40940,NA
Michigan,Huron,48413,NA
Minnesota,Renville,55333,NA
Washington,Klickitat,98602,NA
South Carolina,Abbeville,29620,NA
Kentucky,Clark,40392,NA
Utah,Juab,84648,NA
Kentucky,Letcher,41837,NA
Virginia,Lexington City,24450,NA
New York,Otsego,12064,NA
Texas,Presidio,79854,NA
Louisiana,Concordia,71354,NA
South Dakota,Codington,57201,NA
Florida,Broward,33346,NA
Illinois,DuPage,60186,NA
Missouri,Warren,63380,NA
Michigan,Leelanau,49621,NA
Kentucky,Monroe,42157,NA
Minnesota,Marshall,56738,NA
Georgia,Houston,31095,NA
Arizona,Maricopa,85287,NA
New Jersey,Cape May,08214,NA
South Carolina,Marion,29546,NA
Rhode Island,Kent,02887,NA
Washington,King,98093,NA
Illinois,Franklin,62812,NA
Illinois,Menard,62673,NA
New York,Greene,12124,NA
South Carolina,Anderson,29656,NA
Pennsylvania,Cambria,16619,NA
Wisconsin,Oconto,54175,NA
Florida,Brevard,32936,NA
Nevada,Clark,89193,NA
New York,Westchester,10503,NA
Connecticut,Litchfield,06758,NA
Alaska,Bethel,99637,NA
Montana,Glacier,59417,NA
West Virginia,Mingo,25608,NA
Florida,Palm Beach,33448,NA
Illinois,Mason,62617,NA
Ohio,Ashtabula,44068,NA
New York,Steuben,14529,NA
Arizona,Maricopa,85318,NA
West Virginia,Fayette,25812,NA
New Mexico,San Miguel,87745,NA
North Carolina,Guilford,27402,NA
Michigan,Menominee,49873,NA
South Dakota,Brown,57460,NA
Kentucky,Breathitt,41348,NA
Michigan,Chippewa,49724,NA
Kansas,Cowley,67005,NA
Kentucky,Knox,40903,NA
Maine,Franklin,04234,NA
South Dakota,Brown,57481,NA
Arkansas,Crittenden,72327,NA
Louisiana,Catahoula,71340,NA
California,Los Angeles,91365,NA
Vermont,Rutland,05735,NA
Kentucky,Perry,41729,NA
West Virginia,Boone,25208,NA
Arkansas,Jefferson,71601,NA
Texas,Dallam,79087,NA
Illinois,Cumberland,62468,NA
Alabama,Dallas,36761,NA
Michigan,Antrim,49615,NA
Wisconsin,Iron,54536,NA
Arizona,Pima,85652,NA
Michigan,Mackinac,49757,NA
Indiana,Gibson,47660,NA
Illinois,Stark,61483,NA
Illinois,Edwards,62818,NA
New York,Greene,12424,NA
Texas,Moore,79029,NA
Wisconsin,Oconto,54101,NA
West Virginia,Raleigh,25844,NA
Vermont,Orleans,05855,NA
Idaho,Canyon,83630,NA
Minnesota,Norman,56550,NA
Mississippi,Jackson,39566,NA
Kansas,Ellsworth,67450,NA
Wisconsin,Clark,54771,NA
Washington,Whitman,99158,NA
Wisconsin,Clark,54498,NA
West Virginia,Fayette,25002,NA
New York,Suffolk,11707,NA
Kansas,Rush,67575,NA
Texas,Travis,78710,NA
Connecticut,Hartford,06041,NA
Kentucky,Perry,41722,NA
West Virginia,Hampshire,25444,NA
Alabama,Lauderdale,35634,NA
Missouri,Henry,64770,NA
Arizona,Mohave,86427,NA
Louisiana,Jefferson,70063,NA
Kansas,Neosho,66776,NA
Louisiana,Saint Bernard,70092,NA
Vermont,Washington,05674,NA
South Dakota,Clay,57069,NA
Texas,El Paso,79906,NA
Illinois,Scott,62663,NA
Maine,Lincoln,04570,NA
Ohio,Washington,45713,NA
New Mexico,San Miguel,87538,NA
Vermont,Windsor,05049,NA
Illinois,Macoupin,62014,NA
Nebraska,Butler,68658,NA
Florida,Osceola,34742,NA
West Virginia,Hampshire,26761,NA
Tennessee,Shelby,38131,NA
Alabama,Wilcox,36768,NA
Nebraska,Thurston,68071,NA
New Mexico,Cibola,87040,NA
Utah,Salt Lake,84110,NA
Nebraska,Furnas,68926,NA
Washington,Pierce,98417,NA
Texas,Gonzales,78604,NA
Nebraska,Valley,68862,NA
California,Modoc,96112,NA
Georgia,McIntosh,31304,NA
Oklahoma,Hughes,74827,NA
Missouri,Ozark,65729,NA
Kentucky,Jessamine,40340,NA
Kansas,Dickinson,67492,NA
Illinois,DuPage,60598,NA
West Virginia,Wyoming,24847,NA
Vermont,Windsor,05156,NA
West Virginia,Boone,25108,NA
California,San Diego,92079,NA
Michigan,Gogebic,49959,NA
Illinois,Stephenson,61062,NA
Virginia,Halifax,24577,NA
West Virginia,Raleigh,25918,NA
Louisiana,Saint James,70052,NA
New York,Niagara,14302,NA
Montana,Powder River,59351,NA
West Virginia,Clay,25125,NA
South Dakota,Brule,57325,NA
Vermont,Orange,05036,NA
Pennsylvania,Clarion,16221,NA
Mississippi,Clay,39741,NA
Florida,Hillsborough,33508,NA
Mississippi,Harrison,39502,NA
North Carolina,Onslow,28545,NA
Minnesota,Freeborn,56007,NA
Arkansas,Izard,72512,NA
Alabama,Lawrence,35651,NA
Florida,Osceola,34770,NA
Connecticut,New London,06383,NA
Alaska,Matanuska-Susitna,99652,NA
California,Los Angeles,91407,NA
Pennsylvania,Lancaster,17573,NA
California,San Joaquin,95201,NA
Louisiana,Pointe Coupee,70762,NA
New Jersey,Morris,07970,NA
California,Imperial,92222,NA
Kentucky,Laurel,40740,NA
Connecticut,Hartford,06064,NA
New York,Cattaraugus,14760,NA
Minnesota,Aitkin,56469,NA
Pennsylvania,Fulton,17233,NA
Louisiana,Vernon,71474,NA
Kentucky,Perry,41727,NA
California,Riverside,92516,NA
Texas,Travis,78768,NA
Missouri,Texas,65570,NA
Missouri,Benton,65325,NA
Vermont,Orleans,05847,NA
Louisiana,Madison,71282,NA
Michigan,Ottawa,49430,NA
Wisconsin,Walworth,53157,NA
Missouri,Callaway,65067,NA
New Mexico,Valencia,87060,NA
Mississippi,Sunflower,38751,NA
Vermont,Washington,05651,NA
Michigan,Clare,48622,NA
Wisconsin,Oconto,54154,NA
Virginia,Loudoun,20101,NA
California,Riverside,92502,NA
Indiana,Vanderburgh,47703,NA
Texas,Bell,76540,NA
Kansas,Leavenworth,66027,NA
Texas,Montgomery,77387,NA
New York,Cattaraugus,14753,NA
New York,Orange,10915,NA
New York,Westchester,10802,NA
New York,Greene,12485,NA
Alaska,Valdez Cordova,99573,NA
West Virginia,Mingo,25696,NA
Vermont,Chittenden,05468,NA
Virginia,Rockingham,22833,NA
Colorado,Weld,80646,NA
Missouri,Vernon,64728,NA
Louisiana,East Carroll,71286,NA
Michigan,Mackinac,49760,NA
Illinois,Hardin,62982,NA
West Virginia,Fayette,25831,NA
New Hampshire,Rockingham,03804,NA
Louisiana,Terrebonne,70397,NA
Nebraska,Chase,69045,NA
North Carolina,Dare,27982,NA
Louisiana,Saint Landry,71353,NA
Alaska,Yukon Koyukuk,99777,NA
Texas,Val Verde,78847,NA
Virginia,Richmond City,23284,NA
New Jersey,Cumberland,08320,NA
Kansas,Jewell,66956,NA
Nebraska,Polk,68662,NA
Alabama,Cleburne,36262,NA
Massachusetts,Plymouth,02348,NA
Louisiana,LaSalle,71465,NA
Minnesota,Marshall,56757,NA
Montana,Custer,59338,NA
Alaska,Matanuska-Susitna,99687,NA
Texas,Galveston,77552,NA
Maryland,Montgomery,20898,NA
Wisconsin,Washington,53037,NA
West Virginia,Brooke,26032,NA
Maine,York,04063,NA
Nevada,Washoe,89405,NA
Nebraska,Hitchcock,69043,NA
California,Sacramento,95865,NA
Nebraska,Kimball,69133,NA
Mississippi,Prentiss,38859,NA
Indiana,Kosciusko,46581,NA
Michigan,Iosco,48764,NA
Washington,Kitsap,98322,NA
Pennsylvania,Delaware,19331,NA
Kentucky,Jefferson,40221,NA
Arizona,Maricopa,85236,NA
Kentucky,Fayette,40536,NA
California,Riverside,92531,NA
Tennessee,Shelby,38177,NA
South Dakota,Miner,57323,NA
Utah,Duchesne,84073,NA
Texas,Tarrant,76166,NA
Wisconsin,Grant,53806,NA
Wisconsin,Grant,53813,NA
West Virginia,Greenbrier,25962,NA
Pennsylvania,Chester,19395,NA
West Virginia,Monroe,24963,NA
Arkansas,Conway,72107,NA
Florida,Hillsborough,33503,NA
Texas,Brewster,79832,NA
Kansas,Nemaha,66534,NA
Mississippi,Greene,39461,NA
New York,Chemung,14905,NA
Vermont,Essex,05846,NA
West Virginia,Putnam,25159,NA
New York,New York,10101,NA
North Carolina,Caldwell,28667,NA
Virginia,Albemarle,22945,NA
Connecticut,Windham,06246,NA
Virginia,Northampton,23419,NA
Illinois,Edgar,61917,NA
Maine,Franklin,04964,NA
Massachusetts,Dukes,02575,NA
Georgia,Bibb,31294,NA
New Mexico,Bernalillo,87125,NA
Indiana,Orange,47469,NA
Montana,Big Horn,59035,NA
Minnesota,Murray,56172,NA
Michigan,Dickinson,49881,NA
Minnesota,Wabasha,55957,NA
Louisiana,Winn,71422,NA
West Virginia,Roane,25266,NA
Florida,Dixie,32692,NA
Alabama,Lee,36803,NA
South Dakota,Charles Mix,57380,NA
Maine,Somerset,04975,NA
Washington,Pend Oreille,99119,NA
Louisiana,Jefferson Davis,70532,NA
California,Orange,92838,NA
Arkansas,Prairie,72040,NA
Alaska,Aleutians East,99661,NA
Connecticut,Hartford,06011,NA
Texas,Hood,76467,NA
West Virginia,McDowell,24853,NA
Virginia,Danville City,24543,NA
Connecticut,New Haven,06503,NA
New York,Schoharie,12187,NA
Virginia,Gloucester,23001,NA
Maine,Kennebec,04918,NA
Ohio,Hamilton,45250,NA
Virginia,Buchanan,24624,NA
Minnesota,Polk,56517,NA
Virginia,Rockbridge,24415,NA
Alabama,Etowah,35954,NA
Michigan,Alpena,49747,NA
West Virginia,Mineral,26767,NA
Mississippi,Jackson,39555,NA
Arizona,Yavapai,86312,NA
Missouri,Callaway,65063,NA
Illinois,Richland,62452,NA
Texas,Harris,77280,NA
California,San Mateo,94026,NA
Louisiana,Acadia,70515,NA
Illinois,Edgar,61924,NA
Massachusetts,Norfolk,02187,NA
Virginia,Accomack,23412,NA
Michigan,Chippewa,49774,NA
Wisconsin,Washburn,54888,NA
Kansas,Anderson,66091,NA
New York,Montgomery,13339,NA
New Mexico,Dona Ana,88058,NA
West Virginia,Raleigh,25906,NA
Wisconsin,Marinette,54161,NA
South Carolina,Spartanburg,29336,NA
Minnesota,Sibley,55335,NA
Kansas,Harper,67003,NA
California,San Francisco,94126,NA
Alabama,Macon,36031,NA
Illinois,Peoria,61625,NA
Texas,El Paso,88546,NA
Mississippi,Tallahatchie,38927,NA
Texas,Falls,76661,NA
West Virginia,Fayette,26680,NA
Missouri,Washington,63664,NA
Michigan,Charlevoix,49796,NA
West Virginia,Mason,25502,NA
Tennessee,Shelby,38166,NA
Alaska,Prince of Wales Hyder,99921,NA
Michigan,Luce,49868,NA
Vermont,Chittenden,05405,NA
Mississippi,Smith,39153,NA
Vermont,Chittenden,05444,NA
New York,Otsego,13488,NA
Kansas,Comanche,67127,NA
Alabama,Cullman,35056,NA
Pennsylvania,Philadelphia,19109,NA
Vermont,Chittenden,05462,NA
California,Ventura,93006,NA
Pennsylvania,Montour,17884,NA
Wisconsin,Marinette,54151,NA
Mississippi,Simpson,39111,NA
South Carolina,Richland,29260,NA
California,San Diego,92137,NA
South Dakota,Day,57273,NA
Texas,Wharton,77432,NA
Georgia,Cobb,30156,NA
Indiana,Lake,46325,NA
Pennsylvania,Fulton,16691,NA
Wisconsin,Clark,54446,NA
Missouri,Carroll,64668,NA
Michigan,Macomb,48397,NA
South Dakota,Walworth,57601,NA
Maine,York,04014,NA
Texas,Wheeler,79061,NA
Kansas,Republic,66966,NA
Missouri,Randolph,65270,NA
New Mexico,McKinley,87326,NA
California,San Bernardino,92350,NA
Florida,Pinellas,33744,NA
New Mexico,Grant,88041,NA
Missouri,Carter,63943,NA
Utah,Wayne,84775,NA
Kentucky,Laurel,40737,NA
Massachusetts,Norfolk,02070,NA
Arkansas,Poinsett,72432,NA
Georgia,Clarke,30603,NA
Wisconsin,Fond du Lac,54936,NA
Illinois,Douglas,61919,NA
Florida,Citrus,34423,NA
Maine,Waldo,04850,NA
West Virginia,McDowell,24884,NA
Georgia,Washington,31067,NA
West Virginia,Wyoming,24827,NA
Texas,Harris,77263,NA
North Carolina,Mecklenburg,28272,NA
Oregon,Washington,97281,NA
Montana,Fallon,59344,NA
Texas,Tarrant,76196,NA
Utah,Salt Lake,84113,NA
Georgia,DeKalb,30085,NA
Mississippi,Monroe,39746,NA
New York,Ulster,12475,NA
Wisconsin,Langlade,54418,NA
Kansas,Lincoln,67481,NA
Mississippi,Leflore,38952,NA
Texas,Potter,79111,NA
California,Los Angeles,90661,NA
Wisconsin,Juneau,53948,NA
Texas,Falls,76632,NA
Wisconsin,Forest,54542,NA
Texas,Swisher,79088,NA
Mississippi,Sharkey,39159,NA
Vermont,Windham,05303,NA
Oregon,Clatsop,97145,NA
Rhode Island,Providence,02802,NA
Kansas,Lincoln,67423,NA
New Jersey,Sussex,07890,NA
Kentucky,Knott,41861,NA
Louisiana,Saint James,70743,NA
New York,Ulster,12493,NA
North Carolina,Orange,27515,NA
New York,Genesee,14486,NA
California,Santa Barbara,93456,NA
Colorado,Boulder,80310,NA
Ohio,Hamilton,45221,NA
Mississippi,Alcorn,38834,NA
California,Riverside,92572,NA
Connecticut,New London,06338,NA
South Carolina,Aiken,29850,NA
Florida,Volusia,32126,NA
Michigan,Leelanau,49674,NA
Minnesota,Polk,56542,NA
Maryland,Prince Georges,20753,NA
Washington,King,98124,NA
Vermont,Bennington,05152,NA
Michigan,Gogebic,49938,NA
New York,Queens,11690,NA
Kansas,Harper,67009,NA
Florida,Broward,33348,NA
South Dakota,McCook,57058,NA
Vermont,Franklin,05483,NA
New York,Dutchess,12604,NA
Illinois,McDonough,61438,NA
Montana,Yellowstone,59108,NA
Wisconsin,Richland,53581,NA
Colorado,Pueblo,81011,NA
West Virginia,Mingo,25691,NA
Michigan,Wexford,49620,NA
Florida,Pinellas,34660,NA
Kansas,Rice,67457,NA
Virginia,Stafford,22403,NA
Florida,Palm Beach,33402,NA
Texas,Kimble,76849,NA
Florida,Lee,33918,NA
New York,Ontario,14466,NA
Pennsylvania,Huntingdon,16660,NA
Kansas,Dickinson,67441,NA
Indiana,Warren,47993,NA
Maine,Penobscot,04469,NA
North Carolina,Mecklenburg,28271,NA
Vermont,Lamoille,05492,NA
Vermont,Chittenden,05401,NA
Indiana,Clay,47845,NA
Missouri,Putnam,63565,NA
Nebraska,Greeley,68665,NA
Missouri,Pemiscot,63839,NA
Kentucky,Leslie,40868,NA
Arkansas,Hot Spring,71942,NA
California,Ventura,91359,NA
