state_name,county_name,zip_code,pct_homes_negative_equity
Alaska,Kusilvak,99658,NA
Alaska,Northwest Arctic,99763,NA
Texas,Andrews,79714,NA
Mississippi,Smith,39116,NA
Maryland,Wicomico,21810,NA
Alabama,Lowndes,36032,NA
Texas,Coke,76953,NA
Pennsylvania,Clinton,17726,NA
New Mexico,Grant,88038,NA
Florida,Palm Beach,33416,NA
Delaware,New Castle,19890,NA
Vermont,Bennington,05253,NA
Wisconsin,Langlade,54491,NA
California,Santa Barbara,93190,NA
Arkansas,Clark,71921,NA
West Virginia,Mingo,25670,NA
Virginia,Fairfax,22158,NA
Colorado,Denver,80262,NA
South Dakota,Spink,57436,NA
Louisiana,Caddo,71120,NA
New Mexico,Taos,87556,NA
North Carolina,Surry,27031,NA
Colorado,Garfield,81636,NA
Kansas,Phillips,67621,NA
Minnesota,Kittson,56733,NA
Michigan,Mackinac,49775,NA
California,Riverside,92556,NA
Pennsylvania,Wayne,18449,NA
New York,Seneca,13148,NA
Wisconsin,Walworth,53148,NA
Kentucky,Boyle,40464,NA
Wisconsin,Walworth,53191,NA
Montana,Roosevelt,59218,NA
Minnesota,Sibley,56044,NA
Wyoming,Sheridan,82835,NA
Maine,Kennebec,04926,NA
Kansas,Wilson,66757,NA
North Carolina,Mecklenburg,28218,NA
California,Contra Costa,94514,NA
Pennsylvania,Lebanon,17016,NA
South Dakota,Minnehaha,57033,NA
Minnesota,Traverse,56219,NA
Michigan,Lake,49304,NA
Wisconsin,Marinette,54156,NA
Alabama,Escambia,36426,NA
Pennsylvania,Montgomery,19409,NA
Louisiana,Orleans,70166,NA
New Jersey,Union,07902,NA
Georgia,Lowndes,31603,NA
Tennessee,Obion,38254,NA
Nevada,Clark,89125,NA
West Virginia,Boone,25529,NA
Nebraska,Douglas,68103,NA
Kansas,Reno,67581,NA
Missouri,Atchison,64498,NA
South Dakota,Sanborn,57314,NA
South Dakota,Moody,57017,NA
Wisconsin,Monroe,54648,NA
South Carolina,Abbeville,29628,NA
Montana,Phillips,59538,NA
Vermont,Lamoille,05655,NA
Maryland,Baltimore,21139,NA
Arkansas,Crittenden,72301,NA
Louisiana,Acadia,70531,NA
Oklahoma,Tulsa,74157,NA
West Virginia,Lincoln,25573,NA
Kansas,Stevens,67952,NA
New Hampshire,Hillsborough,03105,NA
Utah,Emery,84521,NA
Pennsylvania,Tioga,16911,NA
Alaska,Denali,99744,NA
Pennsylvania,Butler,16021,NA
Pennsylvania,Clarion,16214,NA
Nebraska,Fillmore,68335,NA
South Dakota,Jerauld,57355,NA
Florida,Orange,32710,NA
Mississippi,Hinds,39056,NA
Michigan,Grand Traverse,49637,NA
West Virginia,Raleigh,25062,NA
Alabama,Macon,36075,NA
Louisiana,St John the Baptist,70069,NA
South Dakota,Hughes,57536,NA
Nebraska,Nuckolls,68961,NA
Louisiana,Beauregard,70637,NA
West Virginia,Lewis,26321,NA
Pennsylvania,Fulton,17238,NA
Alabama,Choctaw,36915,NA
Texas,Harris,77242,NA
Minnesota,Murray,56131,NA
Alabama,Lee,36832,NA
Mississippi,Simpson,39044,NA
Mississippi,Leake,39051,NA
New York,Essex,12975,NA
Alabama,Conecuh,36432,NA
Mississippi,Yalobusha,38961,NA
Indiana,Newton,46349,NA
Pennsylvania,Bucks,19049,NA
Louisiana,Rapides,71361,NA
Nebraska,Cheyenne,69149,NA
West Virginia,Boone,25024,NA
Wyoming,Laramie,82003,NA
Massachusetts,Hampden,01079,NA
Kentucky,McCreary,42634,NA
Kansas,Smith,66952,NA
Ohio,Scioto,45630,NA
Washington,Klickitat,98619,NA
Vermont,Rutland,05750,NA
Nebraska,Sheridan,69347,NA
Mississippi,Neshoba,39365,NA
California,Placer,95736,NA
New York,Schoharie,12149,NA
California,San Bernardino,92393,NA
Michigan,Ontonagon,49960,NA
Arizona,Mohave,86430,NA
Kansas,Anderson,66032,NA
Michigan,Lake,49642,NA
Virginia,Roanoke City,24024,NA
West Virginia,Greenbrier,24938,NA
Virginia,Goochland,23067,NA
Kentucky,Harlan,40810,NA
Massachusetts,Worcester,01436,NA
New York,Tompkins,14852,NA
Florida,Orange,32867,NA
California,Sonoma,94922,NA
Kansas,Jewell,66949,NA
Minnesota,Stearns,56398,NA
Alabama,Clarke,36446,NA
Louisiana,Cameron,70632,NA
West Virginia,Raleigh,25880,NA
Maryland,Allegany,21505,NA
New Jersey,Atlantic,08213,NA
Georgia,McIntosh,31319,NA
Louisiana,Caldwell,71435,NA
Louisiana,Tangipahoa,70451,NA
West Virginia,Fayette,25901,NA
Kansas,Coffey,66857,NA
Mississippi,Harrison,39560,NA
West Virginia,Lewis,26372,NA
New York,Onondaga,13220,NA
North Carolina,Lenoir,28503,NA
Arkansas,Pulaski,72217,NA
Mississippi,Itawamba,38843,NA
Virginia,Caroline,22446,NA
Missouri,Scotland,63555,NA
Texas,El Paso,79926,NA
Illinois,Pike,62361,NA
New Jersey,Hudson,07097,NA
Minnesota,Pine,55735,NA
Vermont,Chittenden,05477,NA
Illinois,Cook,60690,NA
New York,Genesee,14125,NA
Kentucky,Butler,42261,NA
Florida,Palm Beach,33482,NA
Texas,Comal,78131,NA
Georgia,Bibb,31207,NA
Maine,Hancock,04646,NA
Utah,San Juan,84536,NA
Michigan,Menominee,49886,NA
Texas,Williamson,78627,NA
New Jersey,Warren,08808,NA
Alabama,Washington,36553,NA
Utah,Duchesne,84021,NA
Minnesota,Martin,56075,NA
North Carolina,Greene,28580,NA
Kansas,Sherman,67735,NA
Texas,El Paso,88542,NA
Alabama,Wilcox,36435,NA
Wyoming,Platte,82210,NA
Michigan,Jackson,49261,NA
West Virginia,Preston,26519,NA
Texas,Robertson,77870,NA
Alabama,Hale,36765,NA
New York,Schuyler,14818,NA
Utah,Wayne,84749,NA
Minnesota,Hubbard,56436,NA
Montana,Fallon,59336,NA
Virginia,Virginia Beach City,23471,NA
Illinois,Brown,62353,NA
New York,Steuben,14855,NA
Michigan,Newaygo,49349,NA
Louisiana,Jefferson Davis,70591,NA
Michigan,Genesee,48501,NA
Maryland,Howard,21041,NA
California,Tulare,93207,NA
Louisiana,Acadia,70516,NA
Kentucky,Knott,41725,NA
Florida,Sarasota,34230,NA
West Virginia,Pocahontas,24915,NA
Missouri,Monroe,65258,NA
California,Kern,93596,NA
Missouri,Wayne,63934,NA
New York,Monroe,14410,NA
Vermont,Orleans,05853,NA
Pennsylvania,Chester,19398,NA
Arkansas,Johnson,72832,NA
Mississippi,Lawrence,39665,NA
Vermont,Chittenden,05465,NA
Wisconsin,Grant,53809,NA
Missouri,Vernon,64771,NA
Utah,Salt Lake,84091,NA
Pennsylvania,Bucks,18935,NA
Missouri,Dunklin,63837,NA
Illinois,Pulaski,62964,NA
Illinois,Greene,62082,NA
Washington,Pierce,98395,NA
Missouri,Worth,64456,NA
Mississippi,Lauderdale,39320,NA
Alabama,Pickens,35447,NA
California,Kern,93524,NA
Wisconsin,Marinette,54143,NA
Vermont,Addison,05747,NA
Louisiana,Saint Landry,70577,NA
Alabama,Jackson,35958,NA
South Dakota,Sanborn,57385,NA
Michigan,Isabella,48893,NA
Kentucky,Perry,41754,NA
New Jersey,Ocean,08739,NA
California,San Luis Obispo,93447,NA
Nevada,Esmeralda,89010,NA
California,Tulare,93278,NA
Louisiana,Grant,71432,NA
Kentucky,Perry,41731,NA
Wisconsin,Juneau,53950,NA
Mississippi,Yazoo,39039,NA
Vermont,Caledonia,05861,NA
Florida,Bay,32411,NA
Louisiana,Saint James,70723,NA
Illinois,Livingston,61769,NA
California,Monterey,93902,NA
Alabama,Lamar,35576,NA
Kentucky,Harlan,40854,NA
Florida,Seminole,32747,NA
Texas,Harris,77275,NA
Texas,Hudspeth,79839,NA
Kentucky,Knott,41740,NA
Georgia,Stephens,30598,NA
Kansas,Pawnee,67529,NA
Georgia,Chatham,31414,NA
South Dakota,Lyman,57548,NA
Kansas,Cherokee,66739,NA
Illinois,Mason,61567,NA
Connecticut,Hartford,06444,NA
Minnesota,McLeod,55312,NA
Vermont,Bennington,05250,NA
Michigan,Leelanau,49653,NA
Pennsylvania,Mifflin,17051,NA
North Carolina,Warren,27594,NA
New York,Dutchess,12527,NA
Texas,Harris,77206,NA
Texas,Dallas,75064,NA
Alabama,Dallas,36703,NA
Washington,Whitman,99174,NA
Mississippi,Tallahatchie,38957,NA
Missouri,Vernon,64750,NA
Michigan,Montmorency,49746,NA
California,Los Angeles,90733,NA
Michigan,Oakland,48376,NA
Nebraska,Dodge,68063,NA
Florida,Polk,33883,NA
Mississippi,Itawamba,38847,NA
Pennsylvania,Allegheny,15242,NA
Wisconsin,Iron,54550,NA
Illinois,Union,62920,NA
Oregon,Multnomah,97228,NA
South Dakota,Brookings,57276,NA
Virginia,Fairfax City,22038,NA
Missouri,Montgomery,63333,NA
West Virginia,Wyoming,24860,NA
New Mexico,Taos,87519,NA
Alabama,Russell,36860,NA
Washington,Kitsap,98384,NA
Kentucky,Ohio,42369,NA
North Carolina,Jackson,28725,NA
Nebraska,Dodge,68649,NA
Alabama,Calhoun,36202,NA
North Carolina,Mecklenburg,28201,NA
Vermont,Windsor,05746,NA
Illinois,McDonough,62374,NA
Wisconsin,Oneida,54531,NA
New York,Oneida,13362,NA
Illinois,Winnebago,61132,NA
Virginia,Salem,24157,NA
Kansas,Thomas,67701,NA
South Carolina,Horry,29587,NA
Georgia,Madison,30647,NA
New York,Tioga,13812,NA
California,San Benito,95043,NA
Mississippi,Union,38828,NA
Texas,Tom Green,76886,NA
Mississippi,Yalobusha,38922,NA
Kentucky,Hart,42713,NA
Vermont,Windsor,05151,NA
Illinois,Franklin,62822,NA
Illinois,Johnson,62972,NA
Missouri,Jackson,64121,NA
Kansas,Ness,67560,NA
Michigan,Missaukee,49667,NA
Mississippi,Humphreys,39038,NA
Missouri,Cole,65076,NA
Alabama,Jefferson,35015,NA
Texas,Bexar,78288,NA
Michigan,Wexford,49638,NA
Florida,Indian River,32957,NA
Pennsylvania,Adams,17310,NA
New York,Clinton,12918,NA
Georgia,Bulloch,30460,NA
Illinois,McDonough,61420,NA
Massachusetts,Plymouth,02558,NA
Kansas,Pratt,67124,NA
Missouri,Putnam,64655,NA
California,Humboldt,95534,NA
Pennsylvania,Centre,16804,NA
New Jersey,Warren,07829,NA
North Carolina,Vance,27584,NA
Mississippi,Webster,39744,NA
Mississippi,Tate,38638,NA
West Virginia,Hampshire,26711,NA
Texas,Mills,76864,NA
Connecticut,Fairfield,06491,NA
New York,Saint Lawrence,13677,NA
West Virginia,Boone,25114,NA
Minnesota,Beltrami,56687,NA
Florida,Seminole,32745,NA
Mississippi,Jasper,39481,NA
New York,Onondaga,13202,NA
West Virginia,Fayette,25854,NA
Mississippi,Hinds,39170,NA
Utah,Duchesne,84072,NA
Florida,Manatee,34206,NA
Illinois,Stephenson,61018,NA
Wisconsin,Door,54235,NA
Arkansas,Newton,72641,NA
West Virginia,Pocahontas,24944,NA
Vermont,Caledonia,05867,NA
Nebraska,Fillmore,68351,NA
Minnesota,Kittson,56734,NA
West Virginia,Pocahontas,24946,NA
Michigan,Presque Isle,49777,NA
South Dakota,Bon Homme,57066,NA
Michigan,Ontonagon,49912,NA
Wisconsin,Richland,53584,NA
West Virginia,Mercer,25841,NA
New York,Erie,14112,NA
Illinois,DuPage,60105,NA
California,Nevada,95724,NA
California,Los Angeles,91408,NA
North Carolina,Forsyth,27285,NA
Maine,Lincoln,04571,NA
Maryland,Baltimore City,21297,NA
California,Los Angeles,90086,NA
West Virginia,Ohio,26059,NA
Nebraska,Furnas,69046,NA
Florida,Lee,33902,NA
Wisconsin,Shawano,54450,NA
Illinois,Putnam,61340,NA
West Virginia,Grant,26743,NA
Alabama,Crenshaw,36071,NA
Vermont,Orange,05039,NA
West Virginia,Raleigh,25818,NA
Arizona,Apache,86511,NA
Alaska,Northwest Arctic,99752,NA
Oregon,Lake,97636,NA
Vermont,Windham,05359,NA
Wisconsin,Racine,53408,NA
Alabama,Baldwin,36577,NA
Minnesota,Polk,56556,NA
New Mexico,Bernalillo,87116,NA
Arkansas,Montgomery,71965,NA
Texas,Starr,78588,NA
Vermont,Washington,05676,NA
Florida,Charlotte,33949,NA
Vermont,Bennington,05254,NA
West Virginia,Boone,25081,NA
Louisiana,Pointe Coupee,70756,NA
Wisconsin,Shawano,54928,NA
Massachusetts,Middlesex,02456,NA
Nebraska,Box Butte,69301,NA
West Virginia,Mingo,25651,NA
Illinois,Union,62926,NA
California,San Bernardino,92329,NA
Nebraska,Richardson,68442,NA
Michigan,Gogebic,49947,NA
Mississippi,Quitman,38646,NA
Mississippi,Hinds,39272,NA
Ohio,Wood,43552,NA
Arkansas,Stone,72560,NA
New Jersey,Cumberland,08352,NA
New York,Ulster,12471,NA
Virginia,Culpeper,22746,NA
Arkansas,Clay,72456,NA
Kansas,Doniphan,66035,NA
Kentucky,Leslie,41777,NA
Texas,Reeves,79772,NA
West Virginia,Boone,25093,NA
Texas,Johnson,76097,NA
New York,Livingston,14533,NA
California,Shasta,96049,NA
Kansas,Ottawa,67467,NA
Kentucky,Leslie,41714,NA
Texas,Bexar,78283,NA
Massachusetts,Barnstable,02574,NA
Missouri,Wayne,63944,NA
California,Los Angeles,90060,NA
New York,Tioga,13734,NA
Kansas,Anderson,66039,NA
Arizona,Yavapai,86304,NA
New Hampshire,Rockingham,03073,NA
Maine,Oxford,04286,NA
Pennsylvania,Lehigh,18195,NA
Kansas,Washington,66953,NA
Massachusetts,Plymouth,02305,NA
Pennsylvania,Clarion,16235,NA
West Virginia,Wyoming,24854,NA
Michigan,Leelanau,49670,NA
South Dakota,Union,57049,NA
Florida,Volusia,32728,NA
Alabama,Montgomery,36101,NA
California,San Diego,92068,NA
New Mexico,Roosevelt,88122,NA
Illinois,Greene,62054,NA
Kansas,Harvey,67151,NA
Kansas,Coffey,66871,NA
Alabama,DeKalb,35984,NA
Oklahoma,Tulsa,74170,NA
Utah,Emery,84522,NA
California,San Diego,92155,NA
Kentucky,Knott,41836,NA
Minnesota,Freeborn,56045,NA
Texas,Wichita,76369,NA
New York,Queens,11371,NA
Alaska,Prince of Wales Hyder,99925,NA
Missouri,Saint Louis City,63155,NA
New York,Greene,12492,NA
Nevada,Nye,89023,NA
Virginia,Portsmouth City,23708,NA
Texas,Harris,77508,NA
West Virginia,Wyoming,24716,NA
Indiana,Marion,46206,NA
Ohio,Van Wert,45838,NA
West Virginia,Roane,25286,NA
Illinois,Hancock,62354,NA
Michigan,Wayne,48121,NA
New York,Oneida,13123,NA
Missouri,New Madrid,63878,NA
North Carolina,Warren,27570,NA
Nevada,Clark,89033,NA
Massachusetts,Middlesex,01866,NA
West Virginia,Wyoming,24719,NA
Pennsylvania,Elk,15857,NA
Missouri,Andrew,64485,NA
Massachusetts,Barnstable,02651,NA
Kansas,Cloud,66948,NA
New York,Steuben,14810,NA
Arkansas,Pulaski,72119,NA
Illinois,Pike,62345,NA
West Virginia,McDowell,24894,NA
California,San Diego,92140,NA
Arkansas,Izard,72528,NA
Mississippi,Carroll,38947,NA
Arkansas,Columbia,71752,NA
District of Columbia,District of Columbia,20330,NA
North Dakota,Williams,58802,NA
Alaska,Aleutians West,99660,NA
Mississippi,Leflore,38944,NA
Michigan,Washtenaw,48107,NA
Kansas,Marion,66866,NA
Illinois,Piatt,61913,NA
Vermont,Bennington,05255,NA
Connecticut,Fairfield,06888,NA
Missouri,Cape Girardeau,63702,NA
New Jersey,Middlesex,08903,NA
Wisconsin,Walworth,53585,NA
Florida,Hillsborough,33623,NA
Wisconsin,Sheboygan,53031,NA
Montana,Petroleum,59087,NA
New Jersey,Passaic,07510,NA
Mississippi,Yalobusha,38953,NA
Vermont,Windsor,05161,NA
Arizona,Pima,85654,NA
District of Columbia,District of Columbia,20515,NA
South Carolina,Williamsburg,29580,NA
California,Imperial,92275,NA
North Carolina,Alamance,27201,NA
Michigan,Baraga,49962,NA
Missouri,Nodaway,64476,NA
Alabama,Marion,35552,NA
Kansas,Anderson,66093,NA
Texas,Wheeler,79079,NA
Florida,Holmes,32452,NA
Alaska,North Slope,99747,NA
Missouri,Sullivan,63544,NA
Illinois,Johnson,62985,NA
West Virginia,Ritchie,26362,NA
South Carolina,Hampton,29913,NA
Alabama,Randolph,36263,NA
Florida,Brevard,32954,NA
Kansas,Reno,67583,NA
Pennsylvania,York,17371,NA
Florida,Miami-Dade,33164,NA
Maine,Penobscot,04489,NA
Michigan,Grand Traverse,49686,NA
Georgia,Oglethorpe,30671,NA
Virginia,Virginia Beach City,23479,NA
Missouri,Gasconade,65036,NA
Alabama,Russell,36851,NA
Louisiana,Orleans,70159,NA
Pennsylvania,Clarion,16326,NA
Illinois,McDonough,61455,NA
North Carolina,Alamance,27216,NA
Michigan,Mackinac,49838,NA
South Dakota,Clark,57225,NA
Arkansas,Perry,72001,NA
Florida,Hillsborough,33509,NA
Louisiana,Winn,71483,NA
Florida,Marion,32111,NA
West Virginia,Kanawha,25086,NA
Louisiana,Tangipahoa,70404,NA
West Virginia,McDowell,24828,NA
Minnesota,Polk,56721,NA
West Virginia,Mingo,25678,NA
New York,Ontario,14504,NA
Arizona,Santa Cruz,85628,NA
New Mexico,Catron,87824,NA
Florida,Jackson,32447,NA
New York,Wayne,14555,NA
New York,New York,10162,NA
Georgia,Fulton,30364,NA
South Dakota,Miner,57349,NA
Ohio,Geauga,44073,NA
Utah,Emery,84523,NA
Washington,Ferry,99150,NA
Wisconsin,Door,54204,NA
Alabama,DeKalb,35963,NA
Arizona,Gila,85502,NA
North Carolina,Forsyth,27117,NA
Illinois,Jersey,62028,NA
South Dakota,Pennington,57702,NA
Virginia,Caroline,22428,NA
Alabama,Saint Clair,35112,NA
Michigan,Wayne,48255,NA
California,Los Angeles,91772,NA
Vermont,Orleans,05822,NA
Florida,Alachua,32616,NA
Kentucky,Boone,41022,NA
Pennsylvania,Montgomery,19407,NA
Virginia,Accomack,23341,NA
Missouri,Texas,65571,NA
Florida,Leon,32362,NA
Massachusetts,Norfolk,02447,NA
Georgia,Clayton,30287,NA
Kansas,Morton,67954,NA
Pennsylvania,Philadelphia,19160,NA
Florida,Miami-Dade,33191,NA
California,San Diego,92018,NA
Illinois,Mercer,61486,NA
Pennsylvania,Cumberland,17081,NA
New Mexico,San Miguel,87583,NA
Arkansas,Chicot,71653,NA
Texas,Bexar,78241,NA
Minnesota,McLeod,55370,NA
Arizona,Apache,86515,NA
California,Calaveras,95221,NA
Texas,Dallas,75053,NA
California,Los Angeles,90251,NA
Missouri,Saint Francois,63637,NA
South Dakota,Todd,57572,NA
Missouri,Dunklin,63829,NA
New York,Madison,13134,NA
Oklahoma,Greer,73547,NA
Florida,Miami-Dade,33151,NA
California,Santa Clara,95015,NA
Montana,Valley,59223,NA
Virginia,Halifax,24534,NA
Florida,Flagler,32135,NA
Florida,Palm Beach,33466,NA
New Mexico,Mora,87715,NA
Arkansas,Washington,72737,NA
California,Los Angeles,91716,NA
Florida,Hernando,34603,NA
Arkansas,Saint Francis,72322,NA
Florida,Miami-Dade,33192,NA
Alabama,Marion,35543,NA
Washington,Pacific,98561,NA
Tennessee,Williamson,37065,NA
Louisiana,Natchitoches,71458,NA
Arkansas,Fulton,72538,NA
Louisiana,Orleans,70150,NA
California,Santa Clara,95044,NA
Vermont,Bennington,05262,NA
Wisconsin,Grant,53801,NA
South Dakota,Moody,57028,NA
Kansas,Barton,67525,NA
Florida,Palm Beach,33420,NA
Florida,Broward,33310,NA
Missouri,Vernon,64790,NA
Kentucky,Perry,41778,NA
Arkansas,Drew,71657,NA
Missouri,Laclede,65543,NA
Missouri,Daviess,64636,NA
Missouri,Ralls,63436,NA
North Carolina,Mecklenburg,28237,NA
Texas,Collin,75121,NA
New York,Schoharie,12175,NA
Kansas,Gove,67751,NA
West Virginia,Wyoming,25913,NA
Michigan,Montmorency,49709,NA
California,Los Angeles,90084,NA
New Mexico,McKinley,87320,NA
Minnesota,Stearns,56356,NA
Missouri,Barton,64769,NA
Connecticut,Fairfield,06858,NA
West Virginia,McDowell,24817,NA
Massachusetts,Hampden,01139,NA
Arkansas,Stone,72663,NA
North Dakota,Sioux,58538,NA
Kansas,Rush,67548,NA
Virginia,Halifax,24520,NA
Wisconsin,Kenosha,53152,NA
New York,Nassau,11051,NA
Florida,Okaloosa,32588,NA
Kansas,Greeley,67879,NA
West Virginia,Boone,25009,NA
Michigan,Leelanau,49636,NA
Illinois,Iroquois,60966,NA
Michigan,Charlevoix,49712,NA
California,Los Angeles,90506,NA
Wisconsin,Grant,53808,NA
North Carolina,Robeson,28375,NA
Utah,Emery,84518,NA
New York,Greene,12463,NA
New Mexico,Luna,88029,NA
Indiana,Lake,46401,NA
Kansas,Osborne,67474,NA
Virginia,Accomack,23414,NA
Connecticut,New Haven,06504,NA
Alaska,Kenai Peninsula,99635,NA
Arizona,Pima,85754,NA
Michigan,Crawford,49739,NA
Florida,Volusia,32175,NA
Kentucky,Carroll,41008,NA
Rhode Island,Providence,02912,NA
Colorado,Boulder,80533,NA
Washington,Klickitat,98613,NA
Kentucky,Boyd,41105,NA
Texas,Hidalgo,78502,NA
Florida,Polk,33802,NA
North Dakota,Logan,58561,NA
Ohio,Gallia,45620,NA
Vermont,Orange,05085,NA
Mississippi,Calhoun,38914,NA
Florida,Palm Beach,33497,NA
Nebraska,Douglas,68145,NA
Florida,Palm Beach,33459,NA
Michigan,Wayne,48222,NA
California,Los Angeles,91608,NA
Maryland,Wicomico,21802,NA
Ohio,Butler,45012,NA
Missouri,Sullivan,63556,NA
Kansas,Graham,67625,NA
Mississippi,Warren,39156,NA
Kansas,Dickinson,67431,NA
Montana,Custer,59301,NA
Kansas,Ottawa,67484,NA
Missouri,Jefferson,63047,NA
Maine,Washington,04491,NA
New Jersey,Cumberland,08362,NA
Michigan,Chippewa,49783,NA
Indiana,Switzerland,47043,NA
South Dakota,Gregory,57523,NA
South Dakota,Custer,57730,NA
Kansas,Saline,67470,NA
New Mexico,San Juan,87401,NA
Kentucky,Letcher,40826,NA
Texas,Smith,75711,NA
New Jersey,Cape May,08250,NA
New York,Chemung,14871,NA
Mississippi,Washington,38744,NA
Georgia,Gwinnett,30515,NA
Vermont,Addison,05456,NA
South Dakota,Spink,57469,NA
Illinois,DuPage,60132,NA
Nebraska,Morrill,69125,NA
Ohio,Butler,45062,NA
Ohio,Butler,45004,NA
Vermont,Rutland,05736,NA
Mississippi,Jackson,39552,NA
Alabama,Cleburne,36273,NA
Virginia,Franklin,24146,NA
Kansas,Washington,66943,NA
West Virginia,Clay,25164,NA
Utah,Iron,84742,NA
Wyoming,Sheridan,82839,NA
Arizona,Maricopa,85127,NA
Louisiana,Pointe Coupee,70755,NA
Virginia,Northampton,23429,NA
North Carolina,Avery,28653,NA
Michigan,Alpena,49766,NA
South Dakota,Brookings,57026,NA
West Virginia,Greenbrier,25984,NA
Pennsylvania,Berks,19536,NA
Mississippi,Leflore,38930,NA
Virginia,Richmond City,23232,NA
Texas,Moore,79086,NA
Illinois,Alexander,62990,NA
Pennsylvania,Monroe,18352,NA
New Jersey,Atlantic,08405,NA
Indiana,Vigo,47876,NA
Iowa,Pocahontas,50573,NA
Louisiana,Lafayette,70598,NA
Utah,Garfield,84776,NA
Virginia,Amherst,24533,NA
Oregon,Lane,97440,NA
Arkansas,Perry,72025,NA
New York,Fulton,12078,NA
Alabama,Jackson,35744,NA
Kansas,Marshall,66406,NA
Montana,Wheatland,59036,NA
Louisiana,Claiborne,71003,NA
Colorado,Jefferson,80437,NA
California,Los Angeles,91308,NA
Mississippi,Rankin,39218,NA
New York,Kings,11202,NA
Minnesota,Saint Louis,55772,NA
Minnesota,Jackson,56143,NA
Colorado,Adams,80045,NA
Missouri,Gentry,64402,NA
Vermont,Addison,05770,NA
California,San Bernardino,92402,NA
Missouri,Hickory,65668,NA
Pennsylvania,Philadelphia,19194,NA
Florida,Putnam,32185,NA
Florida,Hernando,34605,NA
Louisiana,Beauregard,70660,NA
Mississippi,Harrison,39530,NA
Louisiana,Calcasieu,70612,NA
Ohio,Delaware,43032,NA
New York,New York,10259,NA
Mississippi,Bolivar,38732,NA
Kansas,Coffey,66758,NA
New Jersey,Sussex,07839,NA
Illinois,Henderson,61425,NA
California,Riverside,92235,NA
Massachusetts,Plymouth,02345,NA
Mississippi,Alcorn,38846,NA
Minnesota,Morrison,56384,NA
Nebraska,Jefferson,68424,NA
Illinois,Washington,62848,NA
Florida,Palm Beach,33427,NA
West Virginia,Cabell,25537,NA
Pennsylvania,Lancaster,17570,NA
Nebraska,Platte,68634,NA
Virginia,Wise,24246,NA
Arizona,Pima,85634,NA
Louisiana,East Carroll,71254,NA
Missouri,Atchison,64482,NA
New York,Ulster,12588,NA
New Mexico,Mora,87732,NA
New York,Greene,12414,NA
New Hampshire,Hillsborough,03468,NA
Arkansas,Perry,72070,NA
Alaska,Bethel,99557,NA
Pennsylvania,Clinton,17748,NA
Massachusetts,Bristol,02334,NA
South Dakota,Hamlin,57221,NA
Kentucky,Harlan,40820,NA
Louisiana,LaSalle,71371,NA
Texas,Val Verde,78841,NA
Michigan,Bay,48707,NA
Florida,Orange,32794,NA
New York,Steuben,14808,NA
New York,Lewis,13627,NA
Missouri,Adair,63540,NA
New York,Broome,13745,NA
Kansas,Osage,66510,NA
California,El Dorado,96155,NA
Alabama,Lauderdale,35677,NA
Louisiana,West Carroll,71253,NA
Nebraska,Franklin,68981,NA
Minnesota,Becker,56502,NA
Mississippi,Coahoma,38645,NA
Montana,Musselshell,59072,NA
Florida,Broward,33061,NA
Minnesota,Nicollet,56054,NA
Nebraska,Kimball,69128,NA
Indiana,Clay,47853,NA
Michigan,Delta,49872,NA
New York,Hamilton,12190,NA
Mississippi,Jackson,39562,NA
Louisiana,Cameron,70631,NA
Alabama,Butler,36037,NA
Alaska,Aleutians West,99692,NA
New Jersey,Gloucester,08074,NA
Michigan,Chippewa,49710,NA
Alabama,Jackson,35764,NA
Nebraska,Fillmore,68361,NA
California,Fresno,93708,NA
Minnesota,Nobles,56155,NA
California,Fresno,93729,NA
California,Orange,92834,NA
Georgia,Warren,30819,NA
Indiana,Pike,47585,NA
Mississippi,Marion,39478,NA
Louisiana,Saint Martin,70521,NA
Pennsylvania,Mifflin,17004,NA
Wisconsin,Clark,54422,NA
Utah,Rich,84028,NA
West Virginia,Lewis,26452,NA
Missouri,Osage,65054,NA
Virginia,Fairfax,20122,NA
New York,Jefferson,13674,NA
Tennessee,Knox,37933,NA
California,Los Angeles,91346,NA
Pennsylvania,Elk,15821,NA
Illinois,Piatt,61854,NA
Illinois,DuPage,60116,NA
New York,Greene,12418,NA
Florida,Broward,33075,NA
Illinois,Alexander,62988,NA
Illinois,Marshall,61369,NA
Illinois,Bond,62284,NA
Alabama,Etowah,35901,NA
West Virginia,Wyoming,24874,NA
California,Sonoma,95430,NA
Alaska,Lake and Peninsula,99606,NA
Ohio,Clark,45501,NA
South Dakota,Hughes,57522,NA
South Dakota,Clay,57073,NA
Georgia,Carroll,30118,NA
California,Los Angeles,90801,NA
North Carolina,Chatham,27228,NA
Massachusetts,Plymouth,02327,NA
Vermont,Franklin,05455,NA
Utah,Millard,84636,NA
California,San Luis Obispo,93483,NA
Florida,Bradford,32042,NA
Massachusetts,Middlesex,01805,NA
Utah,Sanpete,84662,NA
Missouri,Osage,65051,NA
Wisconsin,Grant,53804,NA
California,Sonoma,95406,NA
Kansas,Dickinson,67449,NA
South Dakota,Bon Homme,57062,NA
Texas,Cottle,79248,NA
Ohio,Jefferson,43952,NA
New York,Nassau,11556,NA
Florida,Saint Lucie,34954,NA
Pennsylvania,Bucks,19058,NA
North Dakota,Richland,58074,NA
Mississippi,Harrison,39540,NA
Louisiana,Ascension,70738,NA
Nevada,Mineral,89427,NA
